"text"|"favorited"|"favoriteCount"|"replyToSN"|"created"|"truncated"|"replyToSID"|"id"|"replyToUID"|"statusSource"|"screenName"|"retweetCount"|"isRetweet"|"retweeted"|"longitude"|"latitude"
"263"|"RT @VegaBrieyescu77: No Trump! https://t.co/kvQv4QV960"|FALSE|0|NA|2016-08-25 18:25:32|FALSE|NA|"768876981630795777"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"VegaBrieyescu77"|1|TRUE|FALSE|NA|NA
"264"|"RT @cnnbrk: Hillary Clinton has a 7-point lead over Donald Trump in a new Quinnipiac national poll. https://t.co/s02jpfv0qe https://t.co/Yq‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:32|FALSE|NA|"768876981588865024"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"veeluvsjoshua"|133|TRUE|FALSE|NA|NA
"265"|"@JaredWyand @ThePatriot143 @AmyMek @FoxNews @magnifier661 @dcexaminer @Ricky_Vaughn99 @LindaSuhler @Always_Trump https://t.co/poz8mZM9Fp"|FALSE|0|"JaredWyand"|2016-08-25 18:25:32|FALSE|NA|"768876981169651712"|"328878936"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"floridaguy267"|0|FALSE|FALSE|NA|NA
"266"|"Trump running a smear campaign devoid of facts full of innuendo and rumor. Hes totally unqualified and this shows it all Sizzle no substance"|FALSE|0|NA|2016-08-25 18:25:31|FALSE|NA|"768876981052112896"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"BookerT48"|0|FALSE|FALSE|NA|NA
"267"|"Farage At Trump Rally: 'Put Your Walking Boots On And Form Your Own People's Army To Beat Clinton' https://t.co/6IrbWu8L0H"|FALSE|0|NA|2016-08-25 18:25:31|FALSE|NA|"768876980817108992"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"imjeanneb"|0|FALSE|FALSE|NA|NA
"268"|"RT @Yair_Rosenberg: #NeverTrump Twitter to pro-Trump Twitter right now: https://t.co/ldSveKbeBI"|FALSE|0|NA|2016-08-25 18:25:31|FALSE|NA|"768876980406288384"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"opengovadvocate"|151|TRUE|FALSE|NA|NA
"269"|"RT @4DC4USA: More truth from Trump. #Economics #Detroit #MAGA #Unity #America #Philadelphia #Phoenix #Vetting #Refugees #Syria https://t.co‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:31|FALSE|NA|"768876979135184896"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"NFLPress"|1|TRUE|FALSE|NA|NA
"270"|"@SopanDeb so criminal to know people who give to charity and also work with them. Scary stuff for Trump."|FALSE|0|"SopanDeb"|2016-08-25 18:25:31|FALSE|"768875952793382912"|"768876977910493184"|"48120914"|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"aamyrivv254"|0|FALSE|FALSE|NA|NA
"271"|"Where Trump won the advertising war: If you turned on local television in Orlando over last several days, you... https://t.co/6lKQIKN1q4"|FALSE|0|NA|2016-08-25 18:25:31|FALSE|NA|"768876977725935616"|NA|"<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>"|"Jordan_Arras"|0|FALSE|FALSE|NA|NA
"272"|"The Latest: Trump pays tribute to border patrol agentsÌ†æÌ¥î https://t.co/y9aGk1QOt1 https://t.co/rN52lQvmgP"|FALSE|0|NA|2016-08-25 18:25:31|FALSE|NA|"768876977608458240"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Valenz17Manuel"|0|FALSE|FALSE|NA|NA
"273"|"@hardball Trump Failed His Casinos"|FALSE|0|"hardball"|2016-08-25 18:25:31|FALSE|"768538479189950464"|"768876976958414850"|"205864193"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"sexyjohnstofko"|0|FALSE|FALSE|NA|NA
"274"|"RT @DailyNewsBin: Donald Trump‚Äôs $100,000 ‚Äúdonation‚Äù to Louisiana flood victims went to a local anti-gay hate group

https://t.co/rBp62Lx3TN"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876975213731840"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"miracle2x"|555|TRUE|FALSE|NA|NA
"275"|"RT @HillaryClinton: There's a reason the most hateful fringe of the right wing is supporting Donald Trump.
https://t.co/AqB3DM2m0N"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876975075172352"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"tam_it_all"|6549|TRUE|FALSE|NA|NA
"276"|"Pierson discusses Trump's Immigration stance https://t.co/W9xnDBSUun"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876974949498880"|NA|"<a href=\"https://www.socialoomph.com\" rel=\"nofollow\">SocialOomph</a>"|"DonotLimitUs"|0|FALSE|FALSE|NA|NA
"277"|"@HardballChris @maddow @chrislhayes How about if Trump turns over his taxes."|FALSE|0|"chicfire45"|2016-08-25 18:25:30|FALSE|"768876553669382144"|"768876974567817216"|"1060590534"|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"chicfire45"|0|FALSE|FALSE|NA|NA
"278"|"RT @MikeBates: That loud grinding sound is Trumpkins trying to purge their memory banks of everything Trump ever said about deportation. #N‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876974466969600"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"StellaAZ"|26|TRUE|FALSE|NA|NA
"279"|"RT @DebMg88: Here is a current photo of Donald Trump's personal physician, Harold Bernstein: https://t.co/ESZajXJLpa"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876974114803712"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"QueenoftheBowl"|2|TRUE|FALSE|NA|NA
"280"|"Pierson discusses Trump's Immigration stance https://t.co/UbQQRvXm0p"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876973787611136"|NA|"<a href=\"https://www.socialoomph.com\" rel=\"nofollow\">SocialOomph</a>"|"DeontaB_ENT"|0|FALSE|FALSE|NA|NA
"281"|"RT @jeneps: More from Clinton's prepared remarks on Trump and the alt-right https://t.co/S6NMiK4ren"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876973582118912"|NA|"<a href=\"https://about.twitter.com/products/tweetdeck\" rel=\"nofollow\">TweetDeck</a>"|"KevDGrussing"|4|TRUE|FALSE|NA|NA
"282"|"#DeceitfulTrumpOnImmigration. Dont believe deceiful Trump hype on immigration. The con artist is utterly confused on his immigration policy"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876973552640000"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Denny4040"|0|FALSE|FALSE|NA|NA
"283"|"RT @aflcioky: The new Trump' and 'the new Nixon by Berry Craig https://t.co/WR19t9OQYF"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876973242224640"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"mattalley413"|1|TRUE|FALSE|NA|NA
"284"|"RT @SopanDeb: Carson opening for Trump, mentioning anger from his youth, which reminds me of this from Iowa: https://t.co/RwiENr5aFy"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876973066166272"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"hypnocoach183"|14|TRUE|FALSE|NA|NA
"285"|"RT @mitchellvii: There are MANY things Trump can  do to DRAMATICALLY improve illegal immigration before he deports the first non-violent il‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:30|FALSE|NA|"768876973061996544"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"TrumpRevoluti0n"|69|TRUE|FALSE|NA|NA
"286"|"Pierson discusses Trump's Immigration stance https://t.co/VTjNhal5eK"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876972034457601"|NA|"<a href=\"https://www.socialoomph.com\" rel=\"nofollow\">SocialOomph</a>"|"DeeHopkin"|0|FALSE|FALSE|NA|NA
"287"|"RT @KrackKids: Ì†ΩÌ∏™Ì†ΩÌ∏Ç Trump supporters funny but dumb at the same time https://t.co/yyzfo0PXlK"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876971933765632"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"NewTrille"|534|TRUE|FALSE|NA|NA
"288"|"The latest The Best Tweets Daily! https://t.co/FFHS1vQXbq Thanks to @tami282 #trump #marketing"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876971753349120"|NA|"<a href=\"http://paper.li\" rel=\"nofollow\">Paper.li</a>"|"adrianslew"|0|FALSE|FALSE|NA|NA
"289"|"RT @pattonoswalt: This won't mean shit to the mealworms supporting Trump 'cuz it's a fact &amp; all: https://t.co/lYfkAB4bGr"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876971631648768"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"Burp_Reynolds"|3763|TRUE|FALSE|NA|NA
"290"|"#Trump supporters crushed these HRC supporters @ the #TrumpRally in Austin Tues. These ppl were nasty &amp; vile. https://t.co/cVLWp3lMxr"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876971547701248"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"ScottnShan1"|0|FALSE|FALSE|NA|NA
"291"|"RT @ChrisSnyderFox: As Trump lists Clinton's activities as secretary of state, \"pay for play\" he tells the crowd \"we are all sick of it\""|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876971048603648"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"Deadeyemadoc"|8|TRUE|FALSE|NA|NA
"292"|"In Chicago, Trump sends GOP donors spinning  #Chicago https://t.co/FrjqOHC7Jd"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876970616713217"|NA|"<a href=\"http://ifttt.com\" rel=\"nofollow\">IFTTT</a>"|"ChiBizNews"|0|FALSE|FALSE|NA|NA
"293"|"RT @politico: Eric Trump: My father would be \"foolish\" to release his tax returns https://t.co/Gc7tgFTBBR | AP Photo https://t.co/rWGWsy7MTx"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876970612404224"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"MinnowSF"|48|TRUE|FALSE|NA|NA
"294"|"RT @PrisonPlanet: Here's Sick Hillary embracing former KKK-leader &amp; racist Robert Byrd.

But Trump is the racist KKK candidate. https://t.c‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876970159460352"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"benjysfiance"|542|TRUE|FALSE|NA|NA
"295"|"RT @FrankLuntz: Donald Trump doesn't tweet poll numbers anymore.

https://t.co/EbPZjMBEk1 https://t.co/nNUj3JKiIx"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876969530273792"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Phuddled"|36|TRUE|FALSE|NA|NA
"296"|"RT @IrwinJames327: Hey @AnnCoulter If you're going to write a book on Trump you better use a pencil with a big eraser. Which way is the win‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876969450672128"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"JamesKennethBo2"|33|TRUE|FALSE|NA|NA
"297"|"RT @RedPillTweets: Hey anti-Trump libertarian retards: your idol Gary Johnson just said he supports mandatory government vaccinations: http‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876969349963776"|NA|"<a href=\"http://twitterrific.com\" rel=\"nofollow\">Twitterrific</a>"|"Trumptruth3"|7|TRUE|FALSE|NA|NA
"298"|"Will the media frenzy around this like they do with every detail about Trump? https://t.co/mGyE81sqkD by @udouseless via @c0nvey"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876969278705664"|NA|"<a href=\"http://linkis.com\" rel=\"nofollow\">Turn sharing into growth!</a>"|"Janetlarose1"|0|FALSE|FALSE|NA|NA
"299"|"Let me get this straight.... Donald Trump is calling Hillary a \"Bigot\"?? I think he has it backwards!!  OMG. What a Moron!!  #dump trump"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876969048113152"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Darban83"|0|FALSE|FALSE|NA|NA
"300"|"RT @FoxNews: Trump: \"We're going to win this state, just like we did in the primaries, and we're going to win the White House.\" https://t.c‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876968972517376"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"DebbyAJ"|82|TRUE|FALSE|NA|NA
"301"|"RT @activist360: Internet mocks racist white nationalist numbskulls w/ #AltRightMeans ahead of Clinton speech on lunatic bigot Trump https:‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876968850841600"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"BovarysComplnt"|2|TRUE|FALSE|NA|NA
"302"|"#trump in #nh is now stringing together conspiratorial catch-phrases with only a tangential bases in fact but comfortable to his bases' ears"|FALSE|0|NA|2016-08-25 18:25:29|FALSE|NA|"768876968758706177"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"ourrepublic76"|0|FALSE|FALSE|NA|NA
"303"|"RT @jem_snyder: @tonyschwartz Tony,can you please help us uncover the mystery of Meredith McIver? Big cover up..real or fake? Trump so croo‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876968460767233"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"touraloura"|1|TRUE|FALSE|NA|NA
"304"|"RT @TPM: Trump spox: His position on immigration hasn't changed‚Äîhe's just \"using different words\" https://t.co/D9EkNhrIp4 https://t.co/zfGG‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876967542259712"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"anniegirl1138"|24|TRUE|FALSE|NA|NA
"305"|"RT @JonHutson: Trump says Clinton Foundation donations = #PayToPlay 

Trump himself donated $100,000+ to Clinton Foundation. 

Therefore, T‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876967408070656"|NA|"<a href=\"https://mobile.twitter.com\" rel=\"nofollow\">Mobile Web (M5)</a>"|"wcsek"|2|TRUE|FALSE|NA|NA
"306"|"@FiveThirtyEight - You folks are the experts; what‚Äôs the real impact of Trump org failure to register DT for the ballot?"|FALSE|0|"FiveThirtyEight"|2016-08-25 18:25:28|FALSE|NA|"768876967319904256"|"2303751216"|"<a href=\"http://tapbots.com/software/tweetbot/mac\" rel=\"nofollow\">Tweetbot for Mac</a>"|"macartisan"|0|FALSE|FALSE|NA|NA
"307"|"RT @HillaryClinton: Why do so many Ku Klux Klan members support Trump?

\"A lot of what he believes, we believe in.\" https://t.co/AqB3DLKL9f"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876967047208960"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"Stevevillano11"|1697|TRUE|FALSE|NA|NA
"308"|"@CBSNews @realDonaldTrump DONALD TRUMP YOU DON'T GO INTO THE AFRICAN AMERICAN CUMMUNNITY AND SPEAK TO THEM YOUR USING THE RACE CARD RACE'S T"|FALSE|0|"CBSNews"|2016-08-25 18:25:28|FALSE|"768875848963334144"|"768876966988570625"|"15012486"|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"faithseven7"|0|FALSE|FALSE|NA|NA
"309"|"Trump: No Citizenship For People In US Illegally For Long Period, But 'They'll Pay Back Taxes,' 'We Work With Them'  https://t.co/f0dkTtaGb3"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876965860352000"|NA|"<a href=\"http://linkis.com\" rel=\"nofollow\">Turn sharing into growth!</a>"|"InfoHighwayGuy"|0|FALSE|FALSE|NA|NA
"310"|"Clear that @hughhewitt is denying the obvious much much worse-for-#Freedom consequences of a Trump presidency. https://t.co/fyXNnxm5wW"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876965818273792"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"huangmiller"|0|FALSE|FALSE|NA|NA
"311"|"RT @phillymag: Opinion from @malcolmkenyatta: Hey @realDonaldTrump, African Americans Heard You Loud and Clear. https://t.co/vpY08tdUQP"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876965809958912"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"vegangirlsally"|1|TRUE|FALSE|NA|NA
"312"|"Clinton to accuse Trump of \"stoking,\" \"encouraging\" and \"giving [the alt right] a national megaphone\" - Excerpts: https://t.co/YObbQc4CbK"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876965654781952"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"danmericaCNN"|1|FALSE|FALSE|NA|NA
"313"|"Remember projection .Trump is accusing Clinton of dealings with Russia. Investigate Trump's dealings with Russia ,you'll be surprised? Taxes"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876965507936257"|NA|"<a href=\"http://twitter.com/download/android\" rel=\"nofollow\">Twitter for Android</a>"|"RaulLar21375937"|0|FALSE|FALSE|NA|NA
"314"|"RT @ThePatriot143: HILLARY Releases WhiteSupremacist Ad Against Trump,Forgets to Mention She Took $20Kfrom KKK This Year #AltRightMeans htt‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876965503696896"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"tagruber"|121|TRUE|FALSE|NA|NA
"315"|"More than 80 news outlets tapped Facebook to broadcast Trump Tower climber https://t.co/h3D0XSAMXL via Mashable #business #career"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876965327765504"|NA|"<a href=\"http://ifttt.com\" rel=\"nofollow\">IFTTT</a>"|"brandbynick"|0|FALSE|FALSE|NA|NA
"316"|"@realDonaldTrump @CNN Ì†ΩÌ∫Ω Tramp is delusional and his campaign lives in alternate reality. Latest Poll today from CBS https://t.co/SdMYs6PvJW"|FALSE|0|"realDonaldTrump"|2016-08-25 18:25:28|FALSE|"768788761635356672"|"768876965210169345"|"25073877"|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"GodzillaBorland"|0|FALSE|FALSE|NA|NA
"317"|"RT @HillaryClinton: There's a reason the most hateful fringe of the right wing is supporting Donald Trump.
https://t.co/AqB3DM2m0N"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876965159809024"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"tjinlv"|6555|TRUE|FALSE|NA|NA
"318"|"RT @JDiamond1: \"Release your taxes\" one man shouts as Trump speaks."|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876965059178496"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"bluetucker"|12|TRUE|FALSE|NA|NA
"319"|"RT @Independent: Are you more of a psychopath than Donald Trump? Take the test https://t.co/ZLKsaAQKyh https://t.co/89eu7YcSNk"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876965000536064"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"NeverSarcastic_"|13|TRUE|FALSE|NA|NA
"320"|"RT @mmpadellan: Glenn Beck, of all people, warns of the \"dog whistle\" speech that Trump uses, and the danger of a President Trump. https://‚Ä¶"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876964719452160"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"webelievebeliev"|99|TRUE|FALSE|NA|NA
"321"|"Trump says Hillary's private email was to \"cover up her crimes\". Then why did she want to go pubic with it in 2011? https://t.co/9sU178ff4u"|FALSE|0|NA|2016-08-25 18:25:28|FALSE|NA|"768876964685811712"|NA|"<a href=\"http://twitter.com\" rel=\"nofollow\">Twitter Web Client</a>"|"laurenbraden"|0|FALSE|FALSE|NA|NA
"322"|"(#TeambrianMundial) Clinton Leads Trump by 10 Points in New Poll of Likely Voters: A Quin... https://t.co/xp0EnuNxqf (#TeambrianMundial)"|FALSE|0|NA|2016-08-25 18:25:27|FALSE|NA|"768876963997941762"|NA|"<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>"|"ThuChamakito_16"|0|FALSE|FALSE|NA|NA
"323"|"Where Trump won the advertising war: If you turned on local television in Orlando over last several days, you... https://t.co/NsRhua6dLy"|FALSE|0|NA|2016-08-25 18:25:27|FALSE|NA|"768876963922481152"|NA|"<a href=\"http://twitterfeed.com\" rel=\"nofollow\">twitterfeed</a>"|"StateCraft"|0|FALSE|FALSE|NA|NA
"324"|"Trump: Snakes and toads won't block border wall #TCOT #WakeUpAmerica #MAGA #TrumpTrain https://t.co/CkCMIRpQyE"|FALSE|0|NA|2016-08-25 18:25:27|FALSE|NA|"768876963897507840"|NA|"<a href=\"http://twitter.com/#!/download/ipad\" rel=\"nofollow\">Twitter for iPad</a>"|"Joe_America1776"|0|FALSE|FALSE|NA|NA
"325"|"yes, lets pick on the white trash people that we know will help make trump look bad Ì†ΩÌ∏íÌ†ΩÌ∏íÌ†ΩÌ∏í https://t.co/Kk8DJkSVIp"|FALSE|0|NA|2016-08-25 18:25:27|FALSE|NA|"768876963855343617"|NA|"<a href=\"http://twitter.com/download/iphone\" rel=\"nofollow\">Twitter for iPhone</a>"|"ehhseth"|0|FALSE|FALSE|NA|NA
"326"|"Trump Courts Black Voters but Seems to Rely on RNC https://t.co/gVrNgEoK19"|FALSE|0|NA|2016-08-25 18:25:27|FALSE|NA|"768876963792498688"|NA|"<a href=\"http://www.networkedblogs.com/\" rel=\"nofollow\">NetworkedBlogs</a>"|"FiguerVictor"|0|FALSE|FALSE|NA|NA
"327"|"Independent: https://t.co/YES8YTO22m The Trump and Farage show proves they cannot be trusted with power https://t.co/V48K4haIFd"|FALSE|0|NA|2016-08-25 18:25:27|FALSE|NA|"768876963763200000"|NA|"<a href=\"http://ifttt.com\" rel=\"nofollow\">IFTTT</a>"|"JoeJun4"|0|FALSE|FALSE|NA|NA
